Purchase_ID,Purchase_Line_Number,Date_ID,Transaction_Date,Document_ID,Product_ID,Supplier_ID,Employee_ID,Business_Line_ID,Account_ID,PO_Number,Supplier_Invoice_Number,Purchase_Type,Payment_Terms,Payment_Status,Delivery_Status,Quantity_Ordered,Quantity_Received,Unit_Cost,Freight_Cost,Tax_Pct,Warehouse_Destination,Incoterms,Currency,Exchange_Rate,Quality_Check_Status,Defect_Rate_Pct,Approved_By,Received_By,Notes,Expected_Delivery_Date,Actual_Delivery_Date,Net_Amount,Tax_Amount,Total_Amount,Total_Amount_RON,Quantity_Variance,Delivery_Delay_Days
3302,13,20240705,2024-07-05 00:00:00,DOC003191,PRD00409,SUPP00024,EMP00039,BL004,ACC20001,PO-164672,SINV-827879,Service,Net 30,Paid,Delivered,32,195,369.15,100.88,19,WH_Bucharest,EXW,RON,1.0063,Passed,2.2,EMP00215,EMP00147,,2024-07-26 00:00:00,2024-07-26 00:00:00,71984.25,13677.01,85762.14,86302.44,163,0
3303,12,20230605,2023-06-05 00:00:00,DOC002441,PRD00471,SUPP00068,EMP00175,BL003,ACC20002,PO-266302,SINV-465042,Direct,Net 30,Pending,Delivered,33,364,200.08,112.31,19,WH_Timisoara,CIF,EUR,1.0382,Passed,2.45,EMP00226,EMP00151,,2023-06-14 00:00:00,2023-07-12 00:00:00,72829.12,13837.53,86778.96,90093.92,331,28
3304,15,20240525,2024-05-25 00:00:00,DOC004200,PRD00078,SUPP00106,EMP00163,BL006,ACC20001,PO-874329,SINV-971016,Direct,Net 30,Pending,Delivered,363,11,192,44.95,19,WH_Bucharest,FOB,RON,0.9666,Passed,0.5,EMP00195,EMP00046,,2024-06-13 00:00:00,2024-06-12 00:00:00,2112,401.28,2558.23,2472.79,-352,-1
3305,13,20230203,2023-02-03 00:00:00,DOC003992,PRD00029,SUPP00055,EMP00066,BL005,ACC20002,PO-885606,SINV-264349,Service,Net 30,Paid,Delivered,28,446,147.99,38.7,19,WH_Bucharest,CIF,RON,1.0362,Passed,4.94,EMP00116,EMP00134,,2023-02-25 00:00:00,2023-02-08 00:00:00,66003.54,12540.67,78582.91,81427.61,418,-17
3306,8,20231104,2023-11-04 00:00:00,DOC004112,PRD00306,SUPP00025,EMP00141,BL006,ACC20001,PO-323842,SINV-273974,Stock,Net 60,Paid,Delivered,71,243,71,154.45,19,WH_Bucharest,DDP,EUR,0.9709,Passed,1.75,EMP00206,EMP00203,,2023-12-09 00:00:00,2023-12-06 00:00:00,17253,3278.07,20685.52,20083.57,172,-3
3307,14,20251001,2025-10-01 00:00:00,DOC000971,PRD00173,SUPP00055,EMP00245,BL001,ACC20002,PO-101769,SINV-391873,Stock,Net 90,Paid,Delivered,25,268,134.66,72.01,19,WH_Bucharest,DDP,RON,1.028,Passed,2.06,EMP00182,EMP00218,,2025-11-05 00:00:00,2025-10-25 00:00:00,36088.88,6856.89,43017.78,44222.28,243,-11
3308,6,20231003,2023-10-03 00:00:00,DOC001736,PRD00199,SUPP00116,EMP00039,BL003,ACC20002,PO-455566,SINV-175525,Direct,Prepaid,Paid,Delivered,123,114,263.08,71.33,19,WH_Cluj,FOB,EUR,0.9927,Passed,4.29,EMP00248,EMP00045,,2023-11-03 00:00:00,2023-11-04 00:00:00,29991.12,5698.31,35760.76,35499.71,-9,1
3309,10,20240608,2024-06-08 00:00:00,DOC001909,PRD00118,SUPP00173,EMP00192,BL004,ACC20001,PO-941268,SINV-891177,Stock,Net 60,Pending,Pending,229,488,14.72,97.86,19,WH_Bucharest,FOB,EUR,1.0119,Failed,2.94,EMP00020,EMP00095,,2024-06-30 00:00:00,2024-06-30 00:00:00,7183.36,1364.84,8646.06,8748.95,259,0
3310,2,20250302,2025-03-02 00:00:00,DOC002953,PRD00010,SUPP00086,EMP00250,BL001,ACC20001,PO-837733,SINV-407886,Direct,Net 30,Paid,Delivered,306,74,290.51,146.08,19,WH_Cluj,CIF,EUR,1.012,Passed,1.26,EMP00056,EMP00151,,2025-03-20 00:00:00,2025-03-17 00:00:00,21497.74,4084.57,25728.39,26037.13,-232,-3
3311,7,20250929,2025-09-29 00:00:00,DOC004243,PRD00328,SUPP00033,EMP00200,BL005,ACC20002,PO-722243,SINV-904913,Direct,Net 90,Pending,Delivered,50,403,175.36,61.35,19,WH_Bucharest,FOB,EUR,1.0119,Passed,2.55,EMP00119,EMP00052,Partial Delivery,2025-10-26 00:00:00,2025-10-26 00:00:00,70670.08,13427.32,84158.75,85160.24,353,0
3312,12,20240609,2024-06-09 00:00:00,DOC004860,PRD00024,SUPP00104,EMP00025,BL001,ACC20001,PO-651784,SINV-444341,Asset,Net 90,Paid,Delivered,49,230,325.59,143,19,WH_Bucharest,DDP,RON,0.9751,Passed,1.29,EMP00062,EMP00176,,2024-06-22 00:00:00,2024-06-22 00:00:00,74885.7,14228.28,89256.98,87034.48,181,0
3313,2,20240508,2024-05-08 00:00:00,DOC001076,PRD00115,SUPP00033,EMP00073,BL003,ACC20001,PO-482430,SINV-835597,Direct,Net 30,Paid,Partial,260,355,396.04,86.73,19,WH_Bucharest,DDP,RON,0.9588,Passed,2.13,EMP00121,EMP00240,,2024-05-23 00:00:00,2024-05-30 00:00:00,140594.2,26712.9,167393.83,160497.2,95,7
3314,12,20250802,2025-08-02 00:00:00,DOC004308,PRD00110,SUPP00100,EMP00200,BL006,ACC20002,PO-982775,SINV-814690,Stock,Net 30,Paid,Delivered,213,12,397.94,65.62,19,WH_Timisoara,CIF,RON,1.0062,Passed,0.52,EMP00160,EMP00134,,2025-08-31 00:00:00,2025-08-24 00:00:00,4775.28,907.3,5748.2,5783.84,-201,-7
3315,2,20240215,2024-02-15 00:00:00,DOC004911,PRD00462,SUPP00029,EMP00031,BL004,ACC20002,PO-560640,SINV-813941,Stock,Net 90,Paid,Delivered,205,406,378.04,195.05,19,WH_Bucharest,FOB,EUR,0.9531,Failed,1.59,EMP00157,EMP00068,,2024-03-12 00:00:00,2024-03-03 00:00:00,153484.24,29162.01,182841.3,174266.04,201,-9
3316,5,20230514,2023-05-14 00:00:00,DOC001058,PRD00033,SUPP00125,EMP00025,BL006,ACC20001,PO-774390,SINV-447458,Direct,Net 90,Paid,Partial,136,98,385.77,133.8,19,WH_Cluj,DDP,RON,1.0183,Failed,3.14,EMP00244,EMP00109,,2023-06-25 00:00:00,2023-06-09 00:00:00,37805.46,7183.04,45122.3,45948.04,-38,-16
3317,10,20250605,2025-06-05 00:00:00,DOC002806,PRD00193,SUPP00090,EMP00007,BL005,ACC20002,PO-927623,SINV-110055,Stock,Net 60,Pending,Delivered,301,175,128.58,125.99,19,WH_Bucharest,CIF,RON,0.9812,Passed,3.71,EMP00128,EMP00150,,2025-07-15 00:00:00,2025-07-08 00:00:00,22501.5,4275.28,26902.77,26397,-126,-7
3318,13,20240726,2024-07-26 00:00:00,DOC003495,PRD00217,SUPP00059,EMP00243,BL004,ACC20002,PO-195844,SINV-471134,Stock,Net 60,Paid,Delivered,248,26,131.09,96,19,WH_Timisoara,EXW,RON,0.9952,Passed,1.99,EMP00239,EMP00201,Quality Issues,2024-09-07 00:00:00,2024-08-27 00:00:00,3408.34,647.58,4151.92,4131.99,-222,-11
3319,15,20230922,2023-09-22 00:00:00,DOC001367,PRD00165,SUPP00169,EMP00194,BL004,ACC20002,PO-452118,SINV-782134,Stock,Net 30,Paid,Delivered,430,122,362.32,115.4,19,WH_Bucharest,DDP,RON,0.9604,Passed,0.36,EMP00016,EMP00032,,2023-11-05 00:00:00,2023-10-30 00:00:00,44203.04,8398.58,52717.02,50629.43,-308,-6
3320,6,20230923,2023-09-23 00:00:00,DOC000866,PRD00485,SUPP00048,EMP00175,BL003,ACC20002,PO-324433,SINV-676170,Stock,Net 60,Paid,In Transit,262,394,111.34,12.43,19,WH_Timisoara,FOB,EUR,0.9778,Passed,3.59,EMP00234,EMP00112,Partial Delivery,2023-11-05 00:00:00,2023-11-11 00:00:00,43867.96,8334.91,52215.3,51056.12,132,6
3321,6,20241009,2024-10-09 00:00:00,DOC001334,PRD00137,SUPP00099,EMP00135,BL004,ACC20001,PO-352695,SINV-869640,Direct,Prepaid,Paid,Delivered,316,407,392.45,76.74,19,WH_Bucharest,EXW,RON,1.031,Passed,1.56,EMP00009,EMP00006,Partial Delivery,2024-10-23 00:00:00,2024-11-18 00:00:00,159727.15,30348.16,190152.05,196046.76,91,26
3322,14,20240311,2024-03-11 00:00:00,DOC001367,PRD00224,SUPP00131,EMP00178,BL001,ACC20001,PO-310199,SINV-272690,Service,Net 60,Paid,Pending,146,266,150.66,101.86,19,WH_Cluj,EXW,EUR,1.031,Passed,0.98,EMP00197,EMP00144,Rush Order,2024-03-23 00:00:00,2024-04-25 00:00:00,40075.56,7614.36,47791.78,49273.33,120,33
3323,15,20250214,2025-02-14 00:00:00,DOC002511,PRD00399,SUPP00065,EMP00245,BL002,ACC20001,PO-445021,SINV-646326,Service,Net 60,Paid,Delivered,109,101,451.19,28.66,19,WH_Bucharest,CIF,USD,1.0079,Passed,0.95,EMP00074,EMP00048,,2025-03-06 00:00:00,2025-03-24 00:00:00,45570.19,8658.34,54257.19,54685.82,-8,18
3324,11,20250704,2025-07-04 00:00:00,DOC003521,PRD00267,SUPP00037,EMP00141,BL005,ACC20001,PO-254545,SINV-641296,Service,Net 60,Paid,Pending,214,302,479.5,144.49,19,WH_Bucharest,EXW,RON,0.9816,Passed,4.36,EMP00215,EMP00041,,2025-08-02 00:00:00,2025-08-04 00:00:00,144809,27513.71,172467.2,169293.8,88,2
3325,15,20231115,2023-11-15 00:00:00,DOC001367,PRD00279,SUPP00056,EMP00194,BL005,ACC20002,PO-802424,SINV-389719,Stock,Net 30,Paid,Delivered,429,203,464.33,123.24,19,WH_Timisoara,EXW,RON,1.0437,Passed,4.48,EMP00199,EMP00108,,2023-12-29 00:00:00,2023-11-26 00:00:00,94258.99,17909.21,112291.44,117198.58,-226,-33
3326,12,20231204,2023-12-04 00:00:00,DOC000744,PRD00369,SUPP00197,EMP00073,BL005,ACC20002,PO-635111,SINV-317712,Stock,Net 90,Paid,Delivered,302,473,130.41,184.91,19,WH_Bucharest,DDP,EUR,1.0036,Passed,2.14,EMP00153,EMP00185,,2023-12-23 00:00:00,2024-01-05 00:00:00,61683.93,11719.95,73588.79,73853.71,171,13
3327,10,20241030,2024-10-30 00:00:00,DOC000312,PRD00273,SUPP00109,EMP00175,BL002,ACC20002,PO-762780,SINV-687881,Stock,Net 60,Paid,Delivered,252,408,252.14,131.62,19,WH_Timisoara,FOB,RON,0.9676,Passed,4.4,EMP00243,EMP00021,,2024-11-23 00:00:00,2024-11-21 00:00:00,102873.12,19545.89,122550.63,118579.99,156,-2
3328,15,20230319,2023-03-19 00:00:00,DOC002290,PRD00113,SUPP00061,EMP00010,BL003,ACC20002,PO-717138,SINV-510423,Direct,Net 30,Paid,Delivered,394,10,26.55,133.49,19,WH_Cluj,FOB,RON,0.9591,Passed,4.33,EMP00043,EMP00161,,2023-03-28 00:00:00,2023-04-27 00:00:00,265.5,50.44,449.43,431.05,-384,30
3329,9,20241117,2024-11-17 00:00:00,DOC004365,PRD00133,SUPP00151,EMP00149,BL005,ACC20001,PO-952354,SINV-547948,Service,Net 30,Paid,Partial,355,371,9.33,41.1,19,WH_Cluj,EXW,RON,1.0328,Passed,4.14,EMP00219,EMP00177,Delayed,2024-12-29 00:00:00,2024-12-27 00:00:00,3461.43,657.67,4160.2,4296.65,16,-2
3330,1,20241211,2024-12-11 00:00:00,DOC001124,PRD00056,SUPP00190,EMP00086,BL004,ACC20002,PO-296449,SINV-851339,Stock,Net 30,Paid,Delivered,178,404,330.83,5.15,19,WH_Bucharest,EXW,RON,1.0065,Passed,2.35,EMP00043,EMP00054,,2025-01-23 00:00:00,2024-12-17 00:00:00,133655.32,25394.51,159054.98,160088.84,226,-37
3331,2,20230902,2023-09-02 00:00:00,DOC002736,PRD00424,SUPP00022,EMP00165,BL005,ACC20002,PO-354056,SINV-390499,Stock,Net 90,Paid,Delivered,94,406,410.54,35.22,19,WH_Cluj,CIF,RON,0.9972,Passed,4.07,EMP00176,EMP00057,,2023-09-16 00:00:00,2023-10-19 00:00:00,166679.24,31669.06,198383.52,197828.05,312,33
3332,3,20230102,2023-01-02 00:00:00,DOC000428,PRD00195,SUPP00024,EMP00086,BL001,ACC20002,PO-770901,SINV-310223,Service,Net 60,Pending,Delivered,238,223,117.78,162.81,19,WH_Bucharest,CIF,EUR,1.0358,Passed,2.14,EMP00051,EMP00196,Quality Issues,2023-02-07 00:00:00,2023-01-22 00:00:00,26264.94,4990.34,31418.09,32542.86,-15,-16
3333,11,20230202,2023-02-02 00:00:00,DOC000748,PRD00152,SUPP00181,EMP00149,BL006,ACC20001,PO-686065,SINV-948268,Direct,Net 30,Paid,Delivered,289,333,208.25,77.29,19,WH_Cluj,EXW,RON,1.0078,Passed,3.43,EMP00024,EMP00034,,2023-03-12 00:00:00,2023-02-24 00:00:00,69347.25,13175.98,82600.52,83244.8,44,-16
3334,12,20230826,2023-08-26 00:00:00,DOC001315,PRD00047,SUPP00081,EMP00189,BL006,ACC20001,PO-541629,SINV-541569,Stock,Net 90,Overdue,Delivered,450,133,424.91,112.49,19,WH_Bucharest,FOB,EUR,0.9659,Passed,2.36,EMP00202,EMP00074,,2023-09-09 00:00:00,2023-09-14 00:00:00,56513.03,10737.48,67363,65065.92,-317,5
3335,1,20240405,2024-04-05 00:00:00,DOC004619,PRD00343,SUPP00101,EMP00149,BL001,ACC20001,PO-720572,SINV-645024,Stock,Prepaid,Paid,Delivered,259,324,76.47,90.82,19,WH_Timisoara,FOB,RON,1.0018,Passed,3.14,EMP00023,EMP00227,,2024-04-23 00:00:00,2024-04-19 00:00:00,24776.28,4707.49,29574.59,29627.82,65,-4
3336,13,20250807,2025-08-07 00:00:00,DOC001279,PRD00461,SUPP00111,EMP00163,BL004,ACC20001,PO-881419,SINV-174293,Stock,Net 60,Paid,Delivered,435,410,424.94,104.89,19,WH_Bucharest,DDP,RON,1.0428,Passed,3.36,EMP00045,EMP00225,,2025-08-18 00:00:00,2025-09-19 00:00:00,174225.4,33102.83,207433.12,216311.26,-25,32
3337,4,20251120,2025-11-20 00:00:00,DOC004090,PRD00047,SUPP00200,EMP00175,BL005,ACC20002,PO-685904,SINV-600870,Direct,Net 30,Paid,Delivered,391,49,62.9,196.78,19,WH_Timisoara,FOB,EUR,1.0193,Passed,4.36,EMP00189,EMP00161,Delayed,2025-12-06 00:00:00,2025-12-07 00:00:00,3082.1,585.6,3864.48,3939.06,-342,1
3338,3,20241207,2024-12-07 00:00:00,DOC001619,PRD00436,SUPP00035,EMP00243,BL004,ACC20002,PO-905257,SINV-682769,Asset,Net 90,Paid,Delivered,22,260,338.23,116.23,19,WH_Timisoara,CIF,RON,0.9515,Passed,4.05,EMP00234,EMP00051,,2025-01-17 00:00:00,2025-01-15 00:00:00,87939.8,16708.56,104764.59,99683.51,238,-2
3339,12,20240423,2024-04-23 00:00:00,DOC000706,PRD00003,SUPP00156,EMP00215,BL006,ACC20002,PO-774635,SINV-526082,Stock,Net 30,Paid,Delivered,390,465,102.57,173.12,19,WH_Timisoara,EXW,RON,1.0162,Passed,3.32,EMP00063,EMP00005,,2024-06-05 00:00:00,2024-05-23 00:00:00,47695.05,9062.06,56930.23,57852.5,75,-13
3340,14,20250930,2025-09-30 00:00:00,DOC002414,PRD00048,SUPP00187,EMP00149,BL001,ACC20002,PO-842662,SINV-528129,Stock,Net 30,Pending,Delivered,183,253,470.99,49.33,19,WH_Cluj,CIF,EUR,1.0107,Pending,2.34,EMP00124,EMP00113,,2025-10-15 00:00:00,2025-10-13 00:00:00,119160.47,22640.49,141850.29,143368.09,70,-2
3341,1,20231019,2023-10-19 00:00:00,DOC000910,PRD00139,SUPP00091,EMP00245,BL001,ACC20001,PO-852269,SINV-221959,Stock,Net 30,Paid,Delivered,60,288,480.86,189.64,19,WH_Timisoara,FOB,RON,0.9998,Passed,4.7,EMP00193,EMP00235,,2023-11-21 00:00:00,2023-11-30 00:00:00,138487.68,26312.66,164989.98,164956.98,228,9
3342,1,20251104,2025-11-04 00:00:00,DOC002308,PRD00035,SUPP00184,EMP00066,BL003,ACC20001,PO-386636,SINV-749651,Direct,Net 90,Paid,Pending,337,153,66.05,93.28,19,WH_Bucharest,DDP,RON,1.0431,Passed,4.54,EMP00200,EMP00228,Partial Delivery,2025-11-11 00:00:00,2025-11-20 00:00:00,10105.65,1920.07,12119,12641.33,-184,9
3343,14,20231019,2023-10-19 00:00:00,DOC004243,PRD00126,SUPP00165,EMP00073,BL001,ACC20002,PO-198480,SINV-337086,Direct,Net 30,Paid,Delivered,86,325,235.26,148.23,19,WH_Cluj,DDP,RON,1.0381,Passed,4.23,EMP00157,EMP00039,Delayed,2023-10-28 00:00:00,2023-10-28 00:00:00,76459.5,14527.3,91135.03,94607.27,239,0
3344,3,20230817,2023-08-17 00:00:00,DOC002153,PRD00141,SUPP00152,EMP00086,BL005,ACC20002,PO-257027,SINV-269995,Asset,Net 90,Paid,Delivered,35,231,140.96,78.01,19,WH_Cluj,FOB,RON,0.9519,Passed,4.97,EMP00068,EMP00142,,2023-09-20 00:00:00,2023-09-21 00:00:00,32561.76,6186.73,38826.5,36958.95,196,1
3345,4,20241217,2024-12-17 00:00:00,DOC002983,PRD00021,SUPP00082,EMP00066,BL003,ACC20001,PO-331710,SINV-496625,Direct,Net 30,Paid,Partial,309,490,434.05,189.41,19,WH_Bucharest,FOB,RON,0.9692,Passed,3.61,EMP00193,EMP00185,,2025-01-26 00:00:00,2025-01-09 00:00:00,212684.5,40410.06,253283.97,245482.82,181,-17
3346,1,20231117,2023-11-17 00:00:00,DOC002844,PRD00094,SUPP00114,EMP00192,BL004,ACC20002,PO-136975,SINV-945027,Stock,COD,Paid,Delivered,160,25,195.39,102.78,19,WH_Bucharest,FOB,EUR,1.0108,Passed,1.86,EMP00055,EMP00238,,2023-12-25 00:00:00,2023-12-10 00:00:00,4884.75,928.1,5915.63,5979.52,-135,-15
3347,11,20250823,2025-08-23 00:00:00,DOC003337,PRD00422,SUPP00132,EMP00031,BL001,ACC20001,PO-323602,SINV-833851,Stock,Net 60,Paid,Delivered,238,78,389.98,179.42,19,WH_Cluj,EXW,RON,0.9761,Passed,2.27,EMP00013,EMP00180,,2025-09-11 00:00:00,2025-09-11 00:00:00,30418.44,5779.5,36377.36,35507.94,-160,0
3348,10,20230425,2023-04-25 00:00:00,DOC000357,PRD00313,SUPP00177,EMP00099,BL003,ACC20001,PO-159453,SINV-724489,Service,Net 90,Paid,Delivered,346,101,402.96,67,19,WH_Bucharest,FOB,USD,1.0315,Passed,1.84,EMP00073,EMP00155,,2023-05-11 00:00:00,2023-06-04 00:00:00,40698.96,7732.8,48498.76,50026.47,-245,24
3349,3,20250428,2025-04-28 00:00:00,DOC004619,PRD00042,SUPP00148,EMP00039,BL001,ACC20001,PO-953703,SINV-247031,Direct,Net 60,Paid,Delivered,284,21,78.95,25.94,19,WH_Timisoara,EXW,EUR,0.97,Passed,4.06,EMP00192,EMP00199,,2025-05-11 00:00:00,2025-06-06 00:00:00,1657.95,315.01,1998.9,1938.93,-263,26
3350,7,20231003,2023-10-03 00:00:00,DOC002916,PRD00443,SUPP00105,EMP00066,BL006,ACC20002,PO-177130,SINV-335899,Stock,Net 30,Overdue,Delivered,447,457,402.36,17.72,19,WH_Bucharest,CIF,RON,1.0098,Passed,1.68,EMP00224,EMP00200,,2023-11-16 00:00:00,2023-10-28 00:00:00,183878.52,34936.92,218833.16,220977.72,10,-19
3351,13,20230426,2023-04-26 00:00:00,DOC000019,PRD00012,SUPP00038,EMP00215,BL004,ACC20002,PO-685550,SINV-425477,Direct,Net 60,Paid,Delivered,452,163,34.25,6.99,19,WH_Timisoara,CIF,RON,1.0421,Passed,0.25,EMP00168,EMP00198,,2023-05-06 00:00:00,2023-05-26 00:00:00,5582.75,1060.72,6650.46,6930.44,-289,20
3352,6,20240616,2024-06-16 00:00:00,DOC001957,PRD00284,SUPP00100,EMP00200,BL003,ACC20001,PO-351413,SINV-820614,Stock,Net 90,Paid,Delivered,304,293,210.97,99.19,19,WH_Bucharest,FOB,EUR,0.9824,Failed,4.03,EMP00209,EMP00093,,2024-07-10 00:00:00,2024-07-22 00:00:00,61814.21,11744.7,73658.1,72361.72,-11,12
3353,13,20230124,2023-01-24 00:00:00,DOC004485,PRD00116,SUPP00065,EMP00010,BL001,ACC20002,PO-268696,SINV-230611,Direct,Net 30,Paid,Delivered,269,283,448,27.5,19,WH_Bucharest,EXW,RON,0.9527,Passed,0.51,EMP00025,EMP00090,,2023-03-01 00:00:00,2023-02-07 00:00:00,126784,24088.96,150900.46,143762.87,14,-22
3354,11,20230529,2023-05-29 00:00:00,DOC002686,PRD00385,SUPP00142,EMP00192,BL006,ACC20002,PO-724997,SINV-572139,Stock,Net 90,Paid,Delivered,361,110,87.05,117.48,19,WH_Bucharest,DDP,EUR,0.9506,Passed,1.89,EMP00080,EMP00163,,2023-07-04 00:00:00,2023-06-12 00:00:00,9575.5,1819.34,11512.32,10943.61,-251,-22
3355,13,20241123,2024-11-23 00:00:00,DOC002570,PRD00273,SUPP00109,EMP00099,BL004,ACC20001,PO-955553,SINV-981347,Stock,Net 90,Pending,Delivered,496,395,244.56,118.02,19,WH_Timisoara,FOB,EUR,0.955,Passed,0.7,EMP00050,EMP00075,,2024-12-21 00:00:00,2024-12-27 00:00:00,96601.2,18354.23,115073.45,109895.14,-101,6
3356,4,20250228,2025-02-28 00:00:00,DOC002982,PRD00336,SUPP00168,EMP00243,BL006,ACC20002,PO-995885,SINV-905805,Stock,Net 30,Paid,Pending,146,60,444.88,31.14,19,WH_Cluj,EXW,EUR,1.0071,Passed,0.91,EMP00125,EMP00081,,2025-04-10 00:00:00,2025-03-18 00:00:00,26692.8,5071.63,31795.57,32021.32,-86,-23
3357,1,20251107,2025-11-07 00:00:00,DOC000036,PRD00401,SUPP00057,EMP00010,BL003,ACC20001,PO-312486,SINV-227212,Stock,Net 30,Paid,Delivered,266,133,137.63,27.75,19,WH_Timisoara,FOB,RON,1.0294,Passed,4.06,EMP00199,EMP00170,,2025-12-20 00:00:00,2025-11-13 00:00:00,18304.79,3477.91,21810.45,22451.68,-133,-37
3358,14,20230116,2023-01-16 00:00:00,DOC000938,PRD00487,SUPP00161,EMP00010,BL006,ACC20001,PO-540557,SINV-595812,Stock,Net 30,Pending,Partial,460,260,433.82,153.01,19,WH_Timisoara,EXW,RON,0.9531,Passed,0.95,EMP00106,EMP00058,Partial Delivery,2023-02-28 00:00:00,2023-02-08 00:00:00,112793.2,21430.71,134376.92,128074.64,-200,-20
3359,14,20250121,2025-01-21 00:00:00,DOC004248,PRD00223,SUPP00029,EMP00178,BL005,ACC20002,PO-455689,SINV-990026,Service,Net 60,Pending,Pending,91,367,233.66,165.66,19,WH_Cluj,CIF,RON,1.042,Passed,1.25,EMP00080,EMP00106,,2025-03-05 00:00:00,2025-02-06 00:00:00,85753.22,16293.11,102211.99,106504.89,276,-27
3360,8,20250826,2025-08-26 00:00:00,DOC000542,PRD00048,SUPP00032,EMP00165,BL006,ACC20002,PO-374643,SINV-368296,Stock,Net 90,Paid,Delivered,198,403,46.3,80.52,19,WH_Bucharest,DDP,USD,1.0307,Passed,2.25,EMP00061,EMP00124,Delayed,2025-09-15 00:00:00,2025-09-12 00:00:00,18658.9,3545.19,22284.61,22968.75,205,-3
3361,6,20250702,2025-07-02 00:00:00,DOC002275,PRD00376,SUPP00181,EMP00149,BL001,ACC20001,PO-748910,SINV-943612,Asset,Net 30,Paid,In Transit,314,458,238.26,6.33,19,WH_Timisoara,FOB,RON,0.9654,Passed,3.45,EMP00196,EMP00152,,2025-07-21 00:00:00,2025-08-09 00:00:00,109123.08,20733.39,129862.8,125369.55,144,19
3362,1,20240302,2024-03-02 00:00:00,DOC004658,PRD00281,SUPP00124,EMP00243,BL006,ACC20001,PO-234689,SINV-786281,Stock,Net 30,Paid,Delivered,147,22,14.12,188.68,19,WH_Bucharest,FOB,RON,0.9527,Failed,2.63,EMP00043,EMP00014,,2024-03-31 00:00:00,2024-03-24 00:00:00,310.64,59.02,558.34,531.93,-125,-7
3363,9,20231116,2023-11-16 00:00:00,DOC002814,PRD00441,SUPP00052,EMP00010,BL002,ACC20001,PO-802863,SINV-133374,Stock,Net 30,Paid,Delivered,301,422,466.59,86.74,19,WH_Timisoara,CIF,RON,1.0222,Passed,3.43,EMP00048,EMP00032,,2023-12-19 00:00:00,2023-12-23 00:00:00,196900.98,37411.19,234398.91,239602.57,121,4
3364,1,20250214,2025-02-14 00:00:00,DOC004969,PRD00139,SUPP00101,EMP00178,BL003,ACC20001,PO-343344,SINV-178772,Stock,Net 90,Pending,Delivered,93,395,338.36,172.08,19,WH_Bucharest,FOB,RON,1.0144,Passed,1.35,EMP00179,EMP00079,,2025-03-08 00:00:00,2025-03-11 00:00:00,133652.2,25393.92,159218.2,161510.94,302,3
3365,2,20231024,2023-10-24 00:00:00,DOC000155,PRD00287,SUPP00014,EMP00086,BL002,ACC20002,PO-877169,SINV-115438,Stock,Prepaid,Paid,Delivered,404,100,490.35,75.52,19,WH_Bucharest,DDP,RON,1.0075,Passed,1.8,EMP00070,EMP00140,,2023-11-17 00:00:00,2023-11-13 00:00:00,49035,9316.65,58427.17,58865.37,-304,-4
3366,11,20250718,2025-07-18 00:00:00,DOC001249,PRD00488,SUPP00106,EMP00010,BL001,ACC20002,PO-814545,SINV-872689,Stock,Net 60,Paid,Delivered,163,427,428.82,103.86,19,WH_Bucharest,DDP,RON,0.9718,Passed,1.42,EMP00110,EMP00191,,2025-07-31 00:00:00,2025-08-19 00:00:00,183106.14,34790.17,218000.17,211852.57,264,19
3367,7,20231201,2023-12-01 00:00:00,DOC004774,PRD00221,SUPP00194,EMP00225,BL002,ACC20001,PO-168488,SINV-846026,Stock,Net 30,Paid,Delivered,151,458,45.89,127.95,19,WH_Timisoara,FOB,RON,1.0423,Passed,0.42,EMP00223,EMP00017,Partial Delivery,2024-01-01 00:00:00,2024-01-13 00:00:00,21017.62,3993.35,25138.92,26202.3,307,12
3368,15,20240613,2024-06-13 00:00:00,DOC002430,PRD00055,SUPP00065,EMP00245,BL003,ACC20001,PO-882762,SINV-213721,Service,Net 90,Pending,Delivered,119,121,306.27,7.87,19,WH_Bucharest,EXW,EUR,0.9738,Passed,0.16,EMP00246,EMP00148,,2024-07-14 00:00:00,2024-07-11 00:00:00,37058.67,7041.15,44107.69,42952.07,2,-3
3369,14,20230908,2023-09-08 00:00:00,DOC001228,PRD00301,SUPP00091,EMP00149,BL006,ACC20002,PO-161809,SINV-586696,Stock,Net 30,Overdue,Delivered,431,14,87.21,105.63,19,WH_Timisoara,CIF,RON,0.976,Passed,2.41,EMP00073,EMP00237,Quality Issues,2023-10-04 00:00:00,2023-10-25 00:00:00,1220.94,231.98,1558.55,1521.14,-417,21
3370,12,20230705,2023-07-05 00:00:00,DOC000687,PRD00320,SUPP00124,EMP00250,BL002,ACC20001,PO-547296,SINV-144721,Direct,Net 90,Paid,Delivered,331,159,331.86,189.85,19,WH_Cluj,EXW,EUR,1.0196,Passed,2.48,EMP00180,EMP00115,,2023-08-16 00:00:00,2023-07-23 00:00:00,52765.74,10025.49,62981.08,64215.51,-172,-24
3371,6,20230219,2023-02-19 00:00:00,DOC001193,PRD00295,SUPP00064,EMP00165,BL006,ACC20001,PO-871251,SINV-944575,Direct,Net 90,Pending,Pending,431,25,401.03,42.28,19,WH_Cluj,EXW,RON,1.0286,N/A,1.29,EMP00091,EMP00070,,2023-03-04 00:00:00,2023-03-16 00:00:00,10025.75,1904.89,11972.92,12315.35,-406,12
