Sales_ID,Sales_Line_Number,Date_ID,Transaction_DateTime,Document_ID,Product_ID,Customer_ID,Employee_ID,Business_Line_ID,Account_ID,Order_Number,Invoice_Number,Sales_Channel,Payment_Method,Payment_Status,Delivery_Method,Quantity,Unit_Price,Unit_Cost,Discount_Pct,Tax_Pct,Promotion_Code,Customer_Segment_Override,Sales_Region,Warehouse_Location,Created_By,Modified_By,Is_Return,Return_Reason,Notes,Gross_Amount,Discount_Amount,Net_Amount,Tax_Amount,Total_Amount,Cost_Amount,Profit_Amount,Profit_Margin_Pct,Created_Date,Modified_Date
3017,10,20250607,2025-06-07 08:12:00,DOC003762,PRD00198,CUST000683,EMP00126,BL001,ACC10001,ORD-844209,INV-737871,In-Store,Credit Card,Pending,Standard,36,104.92,240.36,0,19,,,West,WH_Cluj,EMP00143,EMP00199,0,,,3777.12,0,3777.12,717.65,4494.77,8652.96,-4875.84,-129.09,2025-06-07 00:00:00,2025-06-10 00:00:00
3018,8,20231225,2023-12-25 18:06:00,DOC000564,PRD00469,CUST000858,EMP00113,BL004,ACC10001,ORD-496997,INV-484989,In-Store,PayPal,Paid,Express,61,316.73,303.45,5,19,FIRST_ORDER,Corporate,North,WH_Bucharest,EMP00150,EMP00229,0,,,19320.53,966.03,18354.5,3487.36,21841.86,18510.45,-155.95,-0.85,2023-12-25 00:00:00,2023-12-29 00:00:00
3019,6,20230213,2023-02-13 10:44:00,DOC000169,PRD00044,CUST000994,EMP00058,BL001,ACC10001,ORD-925974,INV-422633,Online,Credit Card,Paid,Standard,8,609.21,425.35,0,19,,,East,WH_Bucharest,EMP00157,EMP00141,0,,,4873.68,0,4873.68,926,5799.68,3402.8,1470.88,30.18,2023-02-13 00:00:00,2023-02-16 00:00:00
3020,10,20250526,2025-05-26 11:21:00,DOC003238,PRD00253,CUST000573,EMP00013,BL003,ACC10002,ORD-463362,INV-994324,Partner,Credit Card,Paid,Standard,25,149.75,173.21,20,19,LOYALTY10,,West,WH_Cluj,EMP00138,EMP00030,0,,Rush Order,3743.75,748.75,2995,569.05,3564.05,4330.25,-1335.25,-44.58,2025-05-26 00:00:00,2025-05-29 00:00:00
3021,6,20230811,2023-08-11 09:06:00,DOC001536,PRD00161,CUST000349,EMP00190,BL006,ACC10001,ORD-414549,INV-728963,Mobile App,Bank Transfer,Paid,Standard,53,588.42,390.6,20,19,,,West,WH_Bucharest,EMP00130,EMP00058,0,Wrong Item,Rush Order,31186.26,6237.25,24949.01,4740.31,29689.32,20701.8,4247.21,17.02,2023-08-11 00:00:00,2023-08-13 00:00:00
3022,6,20250620,2025-06-20 08:57:00,DOC002657,PRD00335,CUST000565,EMP00168,BL002,ACC10002,ORD-912706,INV-670547,Mobile App,Bank Transfer,Paid,Express,45,163,231.41,0,19,,,West,WH_Bucharest,EMP00102,EMP00116,0,,,7335,0,7335,1393.65,8728.65,10413.45,-3078.45,-41.97,2025-06-20 00:00:00,2025-06-21 00:00:00
3023,6,20230928,2023-09-28 08:19:00,DOC003516,PRD00355,CUST000673,EMP00113,BL005,ACC10002,ORD-479245,INV-697797,Phone,Credit Card,Paid,Standard,40,506.96,172.41,15,19,FIRST_ORDER,VIP,East,WH_Cluj,EMP00085,EMP00057,0,,,20278.4,3041.76,17236.64,3274.96,20511.6,6896.4,10340.24,59.99,2023-09-28 00:00:00,2023-09-28 00:00:00
3024,7,20230731,2023-07-31 15:51:00,DOC000153,PRD00348,CUST000224,EMP00126,BL005,ACC10001,ORD-989132,INV-658958,Online,PayPal,Pending,Standard,20,442.19,154.98,10,19,,,West,WH_Cluj,EMP00147,EMP00186,0,,,8843.8,884.38,7959.42,1512.29,9471.71,3099.6,4859.82,61.06,2023-07-31 00:00:00,2023-08-04 00:00:00
3025,6,20230904,2023-09-04 11:36:00,DOC002257,PRD00362,CUST000537,EMP00249,BL001,ACC10001,ORD-948564,INV-560591,Online,PayPal,Paid,Pickup,52,266.66,399.37,0,19,,,West,WH_Timisoara,EMP00233,EMP00005,0,,Rush Order,13866.32,0,13866.32,2634.6,16500.92,20767.24,-6900.92,-49.77,2023-09-04 00:00:00,2023-09-06 00:00:00
3026,8,20250805,2025-08-05 19:35:00,DOC000142,PRD00390,CUST000306,EMP00037,BL001,ACC10001,ORD-697301,INV-356244,Online,Bank Transfer,Paid,Standard,66,414.52,52.03,10,19,SUMMER23,,North,WH_Cluj,EMP00035,EMP00051,0,,Gift Wrap,27358.32,2735.83,24622.49,4678.27,29300.76,3433.98,21188.51,86.05,2025-08-05 00:00:00,2025-08-07 00:00:00
3027,7,20250331,2025-03-31 09:03:00,DOC003742,PRD00485,CUST000303,EMP00081,BL003,ACC10001,ORD-585560,INV-139519,Phone,Credit Card,Overdue,Express,96,741.62,348.48,25,19,BLACK_FRIDAY,,East,WH_Timisoara,EMP00221,EMP00165,0,,,71195.52,17798.88,53396.64,10145.36,63542,33454.08,19942.56,37.35,2025-03-31 00:00:00,2025-04-04 00:00:00
3028,2,20230313,2023-03-13 17:56:00,DOC000584,PRD00118,CUST000634,EMP00249,BL002,ACC10002,ORD-880872,INV-143381,Mobile App,Credit Card,Paid,Pickup,25,318.14,350.46,15,19,,,Central,WH_Cluj,EMP00060,EMP00038,0,,,7953.5,1193.03,6760.47,1284.49,8044.96,8761.5,-2001.03,-29.6,2023-03-13 00:00:00,2023-03-17 00:00:00
3029,10,20231022,2023-10-22 10:05:00,DOC002212,PRD00296,CUST000698,EMP00193,BL001,ACC10002,ORD-887535,INV-638961,In-Store,Credit Card,Pending,Standard,63,406.94,63.85,0,19,SUMMER23,,West,WH_Timisoara,EMP00208,EMP00204,0,,,25637.22,0,25637.22,4871.07,30508.29,4022.55,21614.67,84.31,2023-10-22 00:00:00,2023-10-23 00:00:00
3030,4,20230620,2023-06-20 15:45:00,DOC002178,PRD00262,CUST000356,EMP00187,BL005,ACC10002,ORD-242538,INV-412687,Mobile App,Credit Card,Paid,Express,74,616.13,63.78,15,19,,Corporate,East,WH_Cluj,EMP00167,EMP00235,0,,,45593.62,6839.04,38754.58,7363.37,46117.95,4719.72,34034.86,87.82,2023-06-20 00:00:00,2023-06-21 00:00:00
3031,7,20230903,2023-09-03 13:02:00,DOC001854,PRD00075,CUST000578,EMP00193,BL002,ACC10002,ORD-536271,INV-296896,Mobile App,PayPal,Paid,Standard,27,813.27,135.67,20,19,FIRST_ORDER,Corporate,West,WH_Bucharest,EMP00041,EMP00226,0,,,21958.29,4391.66,17566.63,3337.66,20904.29,3663.09,13903.54,79.15,2023-09-03 00:00:00,2023-09-03 00:00:00
3032,2,20240908,2024-09-08 15:02:00,DOC001993,PRD00014,CUST000719,EMP00002,BL002,ACC10002,ORD-977012,INV-392410,Online,Crypto,Paid,Express,76,332.96,146.33,5,19,,,East,WH_Cluj,EMP00125,EMP00049,0,,,25304.96,1265.25,24039.71,4567.54,28607.25,11121.08,12918.63,53.74,2024-09-08 00:00:00,2024-09-09 00:00:00
3033,4,20230828,2023-08-28 17:57:00,DOC002560,PRD00469,CUST000269,EMP00002,BL003,ACC10001,ORD-675785,INV-540846,In-Store,Credit Card,Paid,Standard,23,193.82,165.16,20,19,,,Central,WH_Timisoara,EMP00200,EMP00179,0,,,4457.86,891.57,3566.29,677.6,4243.89,3798.68,-232.39,-6.52,2023-08-28 00:00:00,2023-08-29 00:00:00
3034,2,20231107,2023-11-07 12:55:00,DOC002835,PRD00379,CUST000938,EMP00037,BL006,ACC10001,ORD-263094,INV-458635,Online,Credit Card,Paid,Standard,46,977.83,402.42,0,19,FIRST_ORDER,,Central,WH_Timisoara,EMP00077,EMP00090,0,,,44980.18,0,44980.18,8546.23,53526.41,18511.32,26468.86,58.85,2023-11-07 00:00:00,2023-11-10 00:00:00
3035,2,20240202,2024-02-02 10:02:00,DOC002839,PRD00468,CUST000015,EMP00055,BL001,ACC10002,ORD-514901,INV-685131,In-Store,Credit Card,Overdue,Standard,47,27.98,387.81,0,19,,,Central,WH_Bucharest,EMP00034,EMP00137,0,,,1315.06,0,1315.06,249.86,1564.92,18227.07,-16912.01,-1286.03,2024-02-02 00:00:00,2024-02-04 00:00:00
3036,7,20250711,2025-07-11 13:35:00,DOC002584,PRD00005,CUST000518,EMP00037,BL002,ACC10001,ORD-516317,INV-841922,In-Store,Credit Card,Partial,Same-Day,38,600.98,107.23,0,19,,,North,WH_Timisoara,EMP00132,EMP00215,0,,,22837.24,0,22837.24,4339.08,27176.32,4074.74,18762.5,82.16,2025-07-11 00:00:00,2025-07-15 00:00:00
3037,2,20250302,2025-03-02 17:53:00,DOC002725,PRD00301,CUST000253,EMP00051,BL003,ACC10001,ORD-177497,INV-507609,Phone,Cash,Paid,Express,13,403.06,215.37,0,19,FIRST_ORDER,,East,WH_Cluj,EMP00140,EMP00111,0,,,5239.78,0,5239.78,995.56,6235.34,2799.81,2439.97,46.57,2025-03-02 00:00:00,2025-03-04 00:00:00
3038,4,20230122,2023-01-22 15:08:00,DOC000115,PRD00187,CUST000085,EMP00081,BL005,ACC10001,ORD-444787,INV-756151,Phone,Credit Card,Paid,Pickup,48,16.31,445.93,25,19,,,Central,WH_Bucharest,EMP00218,EMP00165,0,,,782.88,195.72,587.16,111.56,698.72,21404.64,-20817.48,-3545.45,2023-01-22 00:00:00,2023-01-24 00:00:00
3039,7,20250323,2025-03-23 12:53:00,DOC002876,PRD00201,CUST000554,EMP00113,BL003,ACC10002,ORD-797822,INV-214846,Partner,Credit Card,Paid,Pickup,34,473.87,214.4,5,19,BLACK_FRIDAY,,Central,WH_Bucharest,EMP00118,EMP00077,0,,Fragile,16111.58,805.58,15306,2908.14,18214.14,7289.6,8016.4,52.37,2025-03-23 00:00:00,2025-03-26 00:00:00
3040,6,20250622,2025-06-22 12:15:00,DOC003699,PRD00478,CUST000730,EMP00055,BL003,ACC10001,ORD-430739,INV-983450,Online,Cash,Paid,Express,57,618.72,229.97,10,19,,Corporate,East,WH_Cluj,EMP00151,EMP00247,0,Damaged,,35267.04,3526.7,31740.34,6030.66,37771,13108.29,18632.05,58.7,2025-06-22 00:00:00,2025-06-25 00:00:00
3041,4,20250411,2025-04-11 10:50:00,DOC000840,PRD00490,CUST000163,EMP00037,BL006,ACC10002,ORD-219633,INV-991552,Online,Credit Card,Paid,Express,61,812.93,218.66,0,19,,,North,WH_Bucharest,EMP00134,EMP00158,0,,,49588.73,0,49588.73,9421.86,59010.59,13338.26,36250.47,73.1,2025-04-11 00:00:00,2025-04-12 00:00:00
3042,9,20251110,2025-11-10 10:15:00,DOC000852,PRD00299,CUST000237,EMP00002,BL003,ACC10002,ORD-942524,INV-536839,Phone,Bank Transfer,Paid,Standard,10,341.66,56.23,20,19,,,East,WH_Timisoara,EMP00233,EMP00059,0,,,3416.6,683.32,2733.28,519.32,3252.6,562.3,2170.98,79.43,2025-11-10 00:00:00,2025-11-14 00:00:00
3043,5,20240521,2024-05-21 19:11:00,DOC001932,PRD00486,CUST000082,EMP00152,BL001,ACC10001,ORD-507983,INV-978577,Phone,PayPal,Pending,Express,59,917.83,149.38,25,19,FIRST_ORDER,,Central,WH_Timisoara,EMP00042,EMP00142,0,,Rush Order,54151.97,13537.99,40613.98,7716.66,48330.64,8813.42,31800.56,78.3,2024-05-21 00:00:00,2024-05-22 00:00:00
3044,2,20230609,2023-06-09 15:37:00,DOC001885,PRD00437,CUST000774,EMP00049,BL003,ACC10002,ORD-137937,INV-865035,Online,Credit Card,Pending,Pickup,38,984.59,73.4,10,19,SUMMER23,,South,WH_Bucharest,EMP00079,EMP00246,0,,,37414.42,3741.44,33672.98,6397.87,40070.85,2789.2,30883.78,91.72,2023-06-09 00:00:00,2023-06-13 00:00:00
3045,7,20250113,2025-01-13 18:19:00,DOC003074,PRD00251,CUST000590,EMP00018,BL005,ACC10002,ORD-636185,INV-473370,Mobile App,Cash,Paid,Same-Day,51,610.46,485.44,20,19,,,South,WH_Bucharest,EMP00057,EMP00139,0,,Gift Wrap,31133.46,6226.69,24906.77,4732.29,29639.06,24757.44,149.33,0.6,2025-01-13 00:00:00,2025-01-14 00:00:00
3046,10,20250323,2025-03-23 08:52:00,DOC002757,PRD00155,CUST000402,EMP00232,BL002,ACC10001,ORD-682445,INV-386186,Online,Cash,Paid,Standard,85,745.42,111.43,15,19,SUMMER23,,West,WH_Bucharest,EMP00132,EMP00106,0,,,63360.7,9504.1,53856.6,10232.75,64089.35,9471.55,44385.05,82.41,2025-03-23 00:00:00,2025-03-25 00:00:00
3047,2,20230629,2023-06-29 11:30:00,DOC003476,PRD00376,CUST000811,EMP00081,BL004,ACC10002,ORD-486693,INV-599049,In-Store,Credit Card,Partial,Standard,85,479.87,420.27,20,19,,,West,WH_Bucharest,EMP00082,EMP00074,0,,,40788.95,8157.79,32631.16,6199.92,38831.08,35722.95,-3091.79,-9.47,2023-06-29 00:00:00,2023-07-02 00:00:00
3048,8,20230801,2023-08-01 16:29:00,DOC002110,PRD00197,CUST000148,EMP00037,BL006,ACC10002,ORD-463844,INV-647043,Phone,Credit Card,Paid,Standard,49,671.42,377.98,0,19,,,East,WH_Cluj,EMP00245,EMP00124,0,,,32899.58,0,32899.58,6250.92,39150.5,18521.02,14378.56,43.7,2023-08-01 00:00:00,2023-08-04 00:00:00
3049,7,20240613,2024-06-13 13:20:00,DOC003164,PRD00069,CUST000975,EMP00187,BL001,ACC10002,ORD-266316,INV-812586,In-Store,Cash,Paid,Express,53,545.2,420.48,20,19,FIRST_ORDER,,South,WH_Cluj,EMP00066,EMP00155,0,,,28895.6,5779.12,23116.48,4392.13,27508.61,22285.44,831.04,3.6,2024-06-13 00:00:00,2024-06-13 00:00:00
3050,9,20230127,2023-01-27 13:02:00,DOC004096,PRD00048,CUST000437,EMP00193,BL004,ACC10001,ORD-523628,INV-545180,Phone,Cash,Paid,Standard,71,394.04,55.88,0,19,,VIP,West,WH_Bucharest,EMP00164,EMP00228,0,,Gift Wrap,27976.84,0,27976.84,5315.6,33292.44,3967.48,24009.36,85.82,2023-01-27 00:00:00,2023-01-29 00:00:00
3051,6,20250727,2025-07-27 17:20:00,DOC004545,PRD00249,CUST000621,EMP00055,BL006,ACC10001,ORD-251704,INV-511386,Online,Bank Transfer,Paid,Express,80,591.39,275.48,0,19,,,Central,WH_Bucharest,EMP00067,EMP00122,0,,Gift Wrap,47311.2,0,47311.2,8989.13,56300.33,22038.4,25272.8,53.42,2025-07-27 00:00:00,2025-07-29 00:00:00
3052,7,20250519,2025-05-19 18:27:00,DOC003278,PRD00232,CUST000560,EMP00014,BL006,ACC10001,ORD-188414,INV-298702,Online,Credit Card,Paid,Express,68,399.47,496.8,20,19,,,West,WH_Timisoara,EMP00073,EMP00062,0,,Special Instructions,27163.96,5432.79,21731.17,4128.92,25860.09,33782.4,-12051.23,-55.46,2025-05-19 00:00:00,2025-05-21 00:00:00
3053,10,20240313,2024-03-13 18:27:00,DOC000692,PRD00463,CUST000155,EMP00113,BL003,ACC10001,ORD-214401,INV-633954,Mobile App,Credit Card,Paid,Express,83,207.41,469.28,0,19,,,North,WH_Cluj,EMP00161,EMP00124,0,,,17215.03,0,17215.03,3270.86,20485.89,38950.24,-21735.21,-126.26,2024-03-13 00:00:00,2024-03-15 00:00:00
3054,9,20231012,2023-10-12 14:04:00,DOC003397,PRD00111,CUST000984,EMP00098,BL001,ACC10002,ORD-698992,INV-828560,Mobile App,Bank Transfer,Overdue,Express,81,915.66,110.19,0,19,BLACK_FRIDAY,,South,WH_Cluj,EMP00220,EMP00094,0,,,74168.46,0,74168.46,14092.01,88260.47,8925.39,65243.07,87.97,2023-10-12 00:00:00,2023-10-15 00:00:00
3055,7,20241022,2024-10-22 18:06:00,DOC004773,PRD00329,CUST000588,EMP00026,BL005,ACC10001,ORD-340184,INV-542375,In-Store,Credit Card,Paid,Standard,96,411.53,491.42,10,19,,,Central,WH_Cluj,EMP00122,EMP00181,0,,,39506.88,3950.69,35556.19,6755.68,42311.87,47176.32,-11620.13,-32.68,2024-10-22 00:00:00,2024-10-25 00:00:00
3056,9,20241010,2024-10-10 14:56:00,DOC003307,PRD00367,CUST000129,EMP00051,BL004,ACC10001,ORD-499513,INV-140096,Partner,Cash,Paid,Standard,54,63.49,469.26,10,19,,,South,WH_Cluj,EMP00047,EMP00063,0,,,3428.46,342.85,3085.61,586.27,3671.88,25340.04,-22254.43,-721.23,2024-10-10 00:00:00,2024-10-13 00:00:00
3057,8,20230708,2023-07-08 13:04:00,DOC002954,PRD00281,CUST000119,EMP00058,BL002,ACC10001,ORD-328691,INV-852870,Mobile App,Credit Card,Paid,Standard,95,949.55,355.95,5,19,,,South,WH_Bucharest,EMP00105,EMP00122,0,,,90207.25,4510.36,85696.89,16282.41,101979.3,33815.25,51881.64,60.54,2023-07-08 00:00:00,2023-07-10 00:00:00
3058,5,20240423,2024-04-23 16:08:00,DOC001338,PRD00136,CUST000270,EMP00151,BL006,ACC10001,ORD-675089,INV-499698,Mobile App,Credit Card,Paid,Standard,53,152.76,401.96,0,19,,,West,WH_Timisoara,EMP00162,EMP00222,0,,,8096.28,0,8096.28,1538.29,9634.57,21303.88,-13207.6,-163.13,2024-04-23 00:00:00,2024-04-27 00:00:00
3059,7,20240825,2024-08-25 15:46:00,DOC004740,PRD00078,CUST000416,EMP00003,BL005,ACC10002,ORD-907941,INV-550344,Phone,Credit Card,Partial,Pickup,69,292.52,419.87,15,19,,Corporate,Central,WH_Timisoara,EMP00055,EMP00198,0,,,20183.88,3027.58,17156.3,3259.7,20416,28971.03,-11814.73,-68.87,2024-08-25 00:00:00,2024-08-29 00:00:00
3060,7,20251011,2025-10-11 19:20:00,DOC001103,PRD00231,CUST000835,EMP00043,BL005,ACC10002,ORD-979199,INV-153228,In-Store,Credit Card,Paid,Express,94,749.16,278.47,5,19,,Corporate,North,WH_Cluj,EMP00005,EMP00100,0,,,70421.04,3521.05,66899.99,12711,79610.99,26176.18,40723.81,60.87,2025-10-11 00:00:00,2025-10-12 00:00:00
3061,1,20240531,2024-05-31 15:19:00,DOC000788,PRD00255,CUST000010,EMP00043,BL004,ACC10002,ORD-373888,INV-991655,Online,Credit Card,Paid,Same-Day,75,792.2,372.7,10,19,,,West,WH_Bucharest,EMP00049,EMP00067,0,Damaged,,59415,5941.5,53473.5,10159.96,63633.46,27952.5,25521,47.73,2024-05-31 00:00:00,2024-06-01 00:00:00
3062,4,20250704,2025-07-04 09:37:00,DOC002575,PRD00160,CUST000410,EMP00168,BL002,ACC10001,ORD-215258,INV-531739,Online,PayPal,Paid,Express,74,973.99,145.68,0,19,SUMMER23,,Central,WH_Bucharest,EMP00042,EMP00107,0,,,72075.26,0,72075.26,13694.3,85769.56,10780.32,61294.94,85.04,2025-07-04 00:00:00,2025-07-06 00:00:00
3063,5,20230818,2023-08-18 14:39:00,DOC003816,PRD00479,CUST000223,EMP00003,BL001,ACC10002,ORD-143475,INV-587314,Online,Credit Card,Paid,Express,83,283.02,484.42,10,19,LOYALTY10,Corporate,West,WH_Timisoara,EMP00087,EMP00126,0,,,23490.66,2349.07,21141.59,4016.9,25158.49,40206.86,-19065.27,-90.18,2023-08-18 00:00:00,2023-08-19 00:00:00
3064,6,20250518,2025-05-18 19:51:00,DOC002691,PRD00061,CUST000842,EMP00013,BL005,ACC10002,ORD-474075,INV-669786,Mobile App,Bank Transfer,Pending,Standard,97,996.22,193.34,5,19,LOYALTY10,,East,WH_Timisoara,EMP00077,EMP00105,0,,,96633.34,4831.67,91801.67,17442.32,109243.99,18753.98,73047.69,79.57,2025-05-18 00:00:00,2025-05-22 00:00:00
3065,7,20250128,2025-01-28 08:36:00,DOC001027,PRD00087,CUST000577,EMP00190,BL001,ACC10002,ORD-582314,INV-378152,Online,Credit Card,Paid,Express,2,843.1,441.84,0,19,,,South,WH_Bucharest,EMP00119,EMP00156,0,,Gift Wrap,1686.2,0,1686.2,320.38,2006.58,883.68,802.52,47.59,2025-01-28 00:00:00,2025-01-28 00:00:00
3066,5,20230203,2023-02-03 17:57:00,DOC004692,PRD00492,CUST000178,EMP00187,BL005,ACC10001,ORD-300238,INV-411653,Online,Credit Card,Paid,Express,54,16.34,13.61,0,19,,Corporate,South,WH_Cluj,EMP00052,EMP00232,0,,,882.36,0,882.36,167.65,1050.01,734.94,147.42,16.71,2023-02-03 00:00:00,2023-02-07 00:00:00
3067,2,20231023,2023-10-23 15:16:00,DOC001000,PRD00001,CUST000177,EMP00214,BL003,ACC10002,ORD-351699,INV-759298,In-Store,Cash,Paid,Express,35,750.44,162.96,0,19,,VIP,North,WH_Cluj,EMP00078,EMP00070,0,,,26265.4,0,26265.4,4990.43,31255.83,5703.6,20561.8,78.28,2023-10-23 00:00:00,2023-10-24 00:00:00
3068,5,20240328,2024-03-28 10:41:00,DOC002131,PRD00111,CUST000544,EMP00049,BL006,ACC10002,ORD-880553,INV-259238,Partner,Credit Card,Pending,Express,74,544.18,211.77,10,19,SUMMER23,,South,WH_Timisoara,EMP00089,EMP00060,0,,,40269.32,4026.93,36242.39,6886.05,43128.44,15670.98,20571.41,56.76,2024-03-28 00:00:00,2024-03-31 00:00:00
3069,5,20230522,2023-05-22 18:27:00,DOC001169,PRD00159,CUST000851,EMP00113,BL005,ACC10002,ORD-185930,INV-319075,Online,Credit Card,Paid,Pickup,96,728.56,116.27,0,19,,,Central,WH_Bucharest,EMP00196,EMP00064,0,,,69941.76,0,69941.76,13288.93,83230.69,11161.92,58779.84,84.04,2023-05-22 00:00:00,2023-05-23 00:00:00
3070,7,20241009,2024-10-09 16:30:00,DOC000486,PRD00455,CUST000577,EMP00152,BL001,ACC10001,ORD-634182,INV-188325,Online,Crypto,Paid,Pickup,48,267.6,113.98,0,19,SUMMER23,,West,WH_Bucharest,EMP00032,EMP00093,0,,,12844.8,0,12844.8,2440.51,15285.31,5471.04,7373.76,57.41,2024-10-09 00:00:00,2024-10-11 00:00:00
3071,3,20230508,2023-05-08 12:32:00,DOC003009,PRD00399,CUST000026,EMP00113,BL002,ACC10001,ORD-552050,INV-329473,Online,Bank Transfer,Paid,Pickup,29,59.48,220.59,5,19,LOYALTY10,,West,WH_Timisoara,EMP00195,EMP00243,0,,,1724.92,86.25,1638.67,311.35,1950.02,6397.11,-4758.44,-290.38,2023-05-08 00:00:00,2023-05-09 00:00:00
3072,1,20250414,2025-04-14 14:31:00,DOC002227,PRD00234,CUST000197,EMP00214,BL004,ACC10001,ORD-959546,INV-178328,Online,Bank Transfer,Paid,Standard,61,842.85,65.2,0,19,SUMMER23,VIP,Central,WH_Cluj,EMP00111,EMP00104,0,,,51413.85,0,51413.85,9768.63,61182.48,3977.2,47436.65,92.26,2025-04-14 00:00:00,2025-04-14 00:00:00
3073,6,20250713,2025-07-13 14:31:00,DOC001454,PRD00070,CUST000410,EMP00229,BL002,ACC10001,ORD-337479,INV-391132,Mobile App,Cash,Pending,Same-Day,80,671.35,194.36,0,19,,VIP,East,WH_Cluj,EMP00160,EMP00125,0,,,53708,0,53708,10204.52,63912.52,15548.8,38159.2,71.05,2025-07-13 00:00:00,2025-07-14 00:00:00
3074,7,20241230,2024-12-30 16:47:00,DOC004899,PRD00400,CUST000742,EMP00002,BL005,ACC10002,ORD-626817,INV-647058,Online,Cash,Paid,Pickup,52,630.24,475.09,0,19,,,South,WH_Bucharest,EMP00136,EMP00177,0,,,32772.48,0,32772.48,6226.77,38999.25,24704.68,8067.8,24.62,2024-12-30 00:00:00,2024-12-30 00:00:00
3075,10,20240407,2024-04-07 09:55:00,DOC000303,PRD00462,CUST000065,EMP00190,BL001,ACC10001,ORD-808387,INV-251567,Online,PayPal,Paid,Pickup,88,554.47,359.57,0,19,SUMMER23,,West,WH_Timisoara,EMP00200,EMP00155,0,,,48793.36,0,48793.36,9270.74,58064.1,31642.16,17151.2,35.15,2024-04-07 00:00:00,2024-04-09 00:00:00
3076,8,20240717,2024-07-17 11:22:00,DOC000457,PRD00364,CUST000478,EMP00098,BL003,ACC10002,ORD-751639,INV-970089,Online,Credit Card,Paid,Standard,10,588.72,466.09,0,19,LOYALTY10,,West,WH_Timisoara,EMP00045,EMP00168,0,,,5887.2,0,5887.2,1118.57,7005.77,4660.9,1226.3,20.83,2024-07-17 00:00:00,2024-07-17 00:00:00
3077,7,20240528,2024-05-28 19:20:00,DOC000435,PRD00081,CUST000753,EMP00058,BL002,ACC10002,ORD-617267,INV-214595,Online,Credit Card,Pending,Standard,12,456.4,492.04,5,19,,,South,WH_Bucharest,EMP00226,EMP00177,0,,,5476.8,273.84,5202.96,988.56,6191.52,5904.48,-701.52,-13.48,2024-05-28 00:00:00,2024-05-30 00:00:00
3078,7,20230101,2023-01-01 15:24:00,DOC003414,PRD00202,CUST000396,EMP00098,BL003,ACC10001,ORD-259789,INV-280749,In-Store,Bank Transfer,Paid,Standard,41,629.22,423.59,0,19,,,East,WH_Bucharest,EMP00107,EMP00058,0,,,25798.02,0,25798.02,4901.62,30699.64,17367.19,8430.83,32.68,2023-01-01 00:00:00,2023-01-05 00:00:00
3079,7,20251214,2025-12-14 12:32:00,DOC004357,PRD00093,CUST000484,EMP00168,BL004,ACC10002,ORD-673508,INV-971544,Mobile App,Credit Card,Paid,Express,67,314.18,468.16,0,19,,,South,WH_Cluj,EMP00127,EMP00102,0,,,21050.06,0,21050.06,3999.51,25049.57,31366.72,-10316.66,-49.01,2025-12-14 00:00:00,2025-12-17 00:00:00
3080,1,20231204,2023-12-04 18:02:00,DOC004357,PRD00362,CUST000804,EMP00014,BL003,ACC10002,ORD-171241,INV-165926,In-Store,PayPal,Paid,Standard,55,889.55,405.42,10,19,,,South,WH_Timisoara,EMP00113,EMP00173,0,,Gift Wrap,48925.25,4892.52,44032.73,8366.22,52398.95,22298.1,21734.63,49.36,2023-12-04 00:00:00,2023-12-07 00:00:00
3081,9,20250626,2025-06-26 12:05:00,DOC001696,PRD00072,CUST000664,EMP00126,BL004,ACC10001,ORD-624350,INV-906721,In-Store,Bank Transfer,Paid,Express,62,880.69,288.48,0,19,,,North,WH_Bucharest,EMP00140,EMP00037,0,,,54602.78,0,54602.78,10374.53,64977.31,17885.76,36717.02,67.24,2025-06-26 00:00:00,2025-06-30 00:00:00
3082,9,20250328,2025-03-28 10:48:00,DOC002764,PRD00057,CUST000938,EMP00013,BL003,ACC10002,ORD-686911,INV-749502,In-Store,Credit Card,Paid,Standard,28,174.93,144.85,0,19,,,North,WH_Bucharest,EMP00208,EMP00089,0,,,4898.04,0,4898.04,930.63,5828.67,4055.8,842.24,17.2,2025-03-28 00:00:00,2025-04-01 00:00:00
3083,7,20251030,2025-10-30 12:27:00,DOC004245,PRD00011,CUST000823,EMP00058,BL005,ACC10001,ORD-915271,INV-414908,In-Store,Cash,Paid,Same-Day,95,290.27,303.38,15,19,,,West,WH_Cluj,EMP00204,EMP00106,0,,,27575.65,4136.35,23439.3,4453.47,27892.77,28821.1,-5381.8,-22.96,2025-10-30 00:00:00,2025-10-30 00:00:00
3084,9,20231211,2023-12-11 14:53:00,DOC002704,PRD00146,CUST000183,EMP00036,BL003,ACC10002,ORD-174407,INV-579674,Online,Cash,Paid,Standard,40,687.78,270.24,0,19,BLACK_FRIDAY,,South,WH_Bucharest,EMP00122,EMP00167,0,,,27511.2,0,27511.2,5227.13,32738.33,10809.6,16701.6,60.71,2023-12-11 00:00:00,2023-12-12 00:00:00
3085,4,20250903,2025-09-03 11:01:00,DOC003286,PRD00429,CUST000601,EMP00193,BL006,ACC10001,ORD-466683,INV-734704,In-Store,Credit Card,Overdue,Pickup,79,287.8,27.63,5,19,,,South,WH_Timisoara,EMP00096,EMP00219,0,,,22736.2,1136.81,21599.39,4103.88,25703.27,2182.77,19416.62,89.89,2025-09-03 00:00:00,2025-09-06 00:00:00
