Document_ID,Document_Number,Document_Type,Document_Date,Status
DOC001543,INV-001543,Sales_Invoice,2025-12-04 00:00:00,Posted
DOC001544,INV-001544,Purchase_Order,2024-10-12 00:00:00,Draft
DOC001545,INV-001545,Payroll,2023-05-28 00:00:00,Posted
DOC001546,INV-001546,Stock_Movement,2023-12-21 00:00:00,Approved
DOC001547,INV-001547,Budget_Entry,2024-12-03 00:00:00,Posted
DOC001548,INV-001548,Payroll,2024-09-04 00:00:00,Posted
DOC001549,INV-001549,Payroll,2023-04-15 00:00:00,Posted
DOC001550,INV-001550,Purchase_Order,2024-01-31 00:00:00,Posted
DOC001551,INV-001551,Sales_Invoice,2024-08-28 00:00:00,Approved
DOC001552,INV-001552,Purchase_Order,2025-04-30 00:00:00,Posted
DOC001553,INV-001553,Sales_Invoice,2024-03-17 00:00:00,Approved
DOC001554,INV-001554,Sales_Invoice,2025-05-22 00:00:00,Posted
DOC001555,INV-001555,Payroll,2024-10-28 00:00:00,Approved
DOC001556,INV-001556,Sales_Invoice,2025-11-17 00:00:00,Posted
DOC001557,INV-001557,Budget_Entry,2025-03-04 00:00:00,Posted
DOC001558,INV-001558,Budget_Entry,2024-04-19 00:00:00,Posted
DOC001559,INV-001559,Budget_Entry,2024-09-19 00:00:00,Posted
DOC001560,INV-001560,Payroll,2024-05-16 00:00:00,Posted
DOC001561,INV-001561,Purchase_Order,2023-12-14 00:00:00,Posted
DOC001562,INV-001562,Stock_Movement,2025-10-14 00:00:00,Posted
DOC001563,INV-001563,Sales_Invoice,2024-07-23 00:00:00,Posted
DOC001564,INV-001564,Stock_Movement,2024-11-25 00:00:00,Posted
DOC001565,INV-001565,Purchase_Order,2023-01-26 00:00:00,Posted
DOC001566,INV-001566,Purchase_Order,2023-08-05 00:00:00,Posted
DOC001567,INV-001567,Payroll,2025-04-16 00:00:00,Draft
DOC001568,INV-001568,Budget_Entry,2025-02-12 00:00:00,Posted
DOC001569,INV-001569,Budget_Entry,2025-11-12 00:00:00,Approved
DOC001570,INV-001570,Purchase_Order,2024-10-31 00:00:00,Posted
DOC001571,INV-001571,Payroll,2024-12-18 00:00:00,Posted
DOC001572,INV-001572,Payroll,2023-11-06 00:00:00,Posted
DOC001573,INV-001573,Sales_Invoice,2024-08-21 00:00:00,Posted
DOC001574,INV-001574,Budget_Entry,2023-09-24 00:00:00,Approved
DOC001575,INV-001575,Purchase_Order,2024-10-07 00:00:00,Posted
DOC001576,INV-001576,Stock_Movement,2025-10-19 00:00:00,Posted
DOC001577,INV-001577,Budget_Entry,2024-03-25 00:00:00,Approved
DOC001578,INV-001578,Sales_Invoice,2024-07-18 00:00:00,Posted
DOC001579,INV-001579,Payroll,2025-11-25 00:00:00,Posted
DOC001580,INV-001580,Purchase_Order,2023-01-28 00:00:00,Posted
DOC001581,INV-001581,Budget_Entry,2023-08-08 00:00:00,Draft
DOC001582,INV-001582,Stock_Movement,2024-02-10 00:00:00,Posted
DOC001583,INV-001583,Sales_Invoice,2023-09-28 00:00:00,Posted
DOC001584,INV-001584,Sales_Invoice,2025-03-02 00:00:00,Posted
DOC001585,INV-001585,Budget_Entry,2025-08-20 00:00:00,Posted
DOC001586,INV-001586,Stock_Movement,2025-04-13 00:00:00,Approved
DOC001587,INV-001587,Sales_Invoice,2023-11-13 00:00:00,Posted
DOC001588,INV-001588,Purchase_Order,2023-12-04 00:00:00,Posted
DOC001589,INV-001589,Sales_Invoice,2023-12-17 00:00:00,Draft
DOC001590,INV-001590,Stock_Movement,2024-05-25 00:00:00,Posted
DOC001591,INV-001591,Payroll,2024-06-08 00:00:00,Posted
DOC001592,INV-001592,Payroll,2024-05-06 00:00:00,Posted
DOC001593,INV-001593,Budget_Entry,2023-01-09 00:00:00,Posted
DOC001594,INV-001594,Stock_Movement,2024-07-14 00:00:00,Posted
DOC001595,INV-001595,Sales_Invoice,2024-03-15 00:00:00,Posted
DOC001596,INV-001596,Sales_Invoice,2025-03-02 00:00:00,Posted
DOC001597,INV-001597,Payroll,2023-02-02 00:00:00,Posted
DOC001598,INV-001598,Payroll,2025-11-12 00:00:00,Posted
DOC001599,INV-001599,Purchase_Order,2025-04-24 00:00:00,Cancelled
DOC001600,INV-001600,Payroll,2024-07-19 00:00:00,Posted
DOC001601,INV-001601,Purchase_Order,2023-02-18 00:00:00,Draft
DOC001602,INV-001602,Sales_Invoice,2024-04-06 00:00:00,Posted
DOC001603,INV-001603,Purchase_Order,2024-08-12 00:00:00,Approved
DOC001604,INV-001604,Purchase_Order,2023-12-02 00:00:00,Draft
DOC001605,INV-001605,Budget_Entry,2023-12-25 00:00:00,Posted
DOC001606,INV-001606,Payroll,2023-12-12 00:00:00,Posted
DOC001607,INV-001607,Purchase_Order,2023-07-12 00:00:00,Posted
DOC001608,INV-001608,Sales_Invoice,2025-01-25 00:00:00,Posted
DOC001609,INV-001609,Stock_Movement,2024-04-22 00:00:00,Cancelled
DOC001610,INV-001610,Purchase_Order,2025-04-07 00:00:00,Posted
DOC001611,INV-001611,Payroll,2025-06-08 00:00:00,Posted
DOC001612,INV-001612,Budget_Entry,2024-10-14 00:00:00,Posted
DOC001613,INV-001613,Sales_Invoice,2024-02-12 00:00:00,Cancelled
DOC001614,INV-001614,Budget_Entry,2023-10-13 00:00:00,Posted
DOC001615,INV-001615,Stock_Movement,2025-04-30 00:00:00,Posted
DOC001616,INV-001616,Purchase_Order,2023-04-21 00:00:00,Posted
DOC001617,INV-001617,Purchase_Order,2024-09-11 00:00:00,Approved
DOC001618,INV-001618,Payroll,2025-03-03 00:00:00,Posted
DOC001619,INV-001619,Purchase_Order,2023-02-19 00:00:00,Posted
DOC001620,INV-001620,Sales_Invoice,2025-11-03 00:00:00,Cancelled
DOC001621,INV-001621,Stock_Movement,2024-08-10 00:00:00,Posted
DOC001622,INV-001622,Budget_Entry,2024-08-18 00:00:00,Posted
DOC001623,INV-001623,Stock_Movement,2024-10-31 00:00:00,Posted
DOC001624,INV-001624,Purchase_Order,2023-11-10 00:00:00,Posted
DOC001625,INV-001625,Budget_Entry,2024-08-28 00:00:00,Posted
DOC001626,INV-001626,Payroll,2023-10-24 00:00:00,Posted
DOC001627,INV-001627,Stock_Movement,2024-07-22 00:00:00,Posted
DOC001628,INV-001628,Budget_Entry,2025-04-11 00:00:00,Posted
DOC001629,INV-001629,Budget_Entry,2024-09-01 00:00:00,Posted
DOC001630,INV-001630,Budget_Entry,2023-01-16 00:00:00,Posted
DOC001631,INV-001631,Sales_Invoice,2023-03-13 00:00:00,Posted
DOC001632,INV-001632,Stock_Movement,2023-09-27 00:00:00,Posted
DOC001633,INV-001633,Budget_Entry,2023-10-14 00:00:00,Posted
DOC001634,INV-001634,Stock_Movement,2023-03-07 00:00:00,Draft
DOC001635,INV-001635,Budget_Entry,2025-05-29 00:00:00,Posted
DOC001636,INV-001636,Payroll,2023-03-09 00:00:00,Posted
DOC001637,INV-001637,Payroll,2025-12-14 00:00:00,Posted
DOC001638,INV-001638,Payroll,2025-09-06 00:00:00,Posted
DOC001639,INV-001639,Purchase_Order,2025-08-31 00:00:00,Approved
DOC001640,INV-001640,Budget_Entry,2024-05-22 00:00:00,Posted
DOC001641,INV-001641,Purchase_Order,2025-04-16 00:00:00,Posted
DOC001642,INV-001642,Stock_Movement,2025-06-04 00:00:00,Cancelled
DOC001643,INV-001643,Purchase_Order,2025-03-04 00:00:00,Posted
DOC001644,INV-001644,Stock_Movement,2024-02-26 00:00:00,Posted
DOC001645,INV-001645,Stock_Movement,2025-02-13 00:00:00,Posted
DOC001646,INV-001646,Stock_Movement,2024-04-22 00:00:00,Posted
DOC001647,INV-001647,Purchase_Order,2025-07-14 00:00:00,Approved
DOC001648,INV-001648,Budget_Entry,2023-04-30 00:00:00,Approved
DOC001649,INV-001649,Purchase_Order,2024-05-02 00:00:00,Posted
DOC001650,INV-001650,Budget_Entry,2023-03-19 00:00:00,Posted
DOC001651,INV-001651,Budget_Entry,2025-11-27 00:00:00,Posted
DOC001652,INV-001652,Stock_Movement,2024-03-16 00:00:00,Draft
DOC001653,INV-001653,Purchase_Order,2024-04-06 00:00:00,Posted
DOC001654,INV-001654,Budget_Entry,2024-09-03 00:00:00,Posted
DOC001655,INV-001655,Payroll,2025-07-05 00:00:00,Posted
DOC001656,INV-001656,Budget_Entry,2024-08-31 00:00:00,Posted
DOC001657,INV-001657,Payroll,2023-01-06 00:00:00,Posted
DOC001658,INV-001658,Purchase_Order,2024-11-11 00:00:00,Cancelled
DOC001659,INV-001659,Purchase_Order,2025-06-13 00:00:00,Approved
DOC001660,INV-001660,Purchase_Order,2023-09-28 00:00:00,Posted
DOC001661,INV-001661,Budget_Entry,2025-03-21 00:00:00,Posted
DOC001662,INV-001662,Sales_Invoice,2024-07-12 00:00:00,Posted
DOC001663,INV-001663,Budget_Entry,2023-04-09 00:00:00,Posted
DOC001664,INV-001664,Budget_Entry,2024-06-09 00:00:00,Posted
DOC001665,INV-001665,Stock_Movement,2023-07-13 00:00:00,Posted
DOC001666,INV-001666,Stock_Movement,2024-01-31 00:00:00,Posted
DOC001667,INV-001667,Budget_Entry,2025-02-08 00:00:00,Posted
DOC001668,INV-001668,Payroll,2025-10-20 00:00:00,Posted
DOC001669,INV-001669,Stock_Movement,2025-05-29 00:00:00,Posted
DOC001670,INV-001670,Budget_Entry,2025-01-14 00:00:00,Posted
DOC001671,INV-001671,Sales_Invoice,2024-11-13 00:00:00,Posted
DOC001672,INV-001672,Payroll,2023-01-15 00:00:00,Posted
DOC001673,INV-001673,Purchase_Order,2024-01-03 00:00:00,Posted
DOC001674,INV-001674,Budget_Entry,2024-09-29 00:00:00,Posted
DOC001675,INV-001675,Budget_Entry,2025-05-02 00:00:00,Posted
DOC001676,INV-001676,Payroll,2024-11-30 00:00:00,Approved
DOC001677,INV-001677,Stock_Movement,2023-01-05 00:00:00,Approved
DOC001678,INV-001678,Stock_Movement,2023-08-19 00:00:00,Posted
DOC001679,INV-001679,Stock_Movement,2025-10-08 00:00:00,Posted
DOC001680,INV-001680,Purchase_Order,2024-08-08 00:00:00,Posted
DOC001681,INV-001681,Payroll,2023-06-18 00:00:00,Approved
DOC001682,INV-001682,Payroll,2025-01-30 00:00:00,Posted
DOC001683,INV-001683,Stock_Movement,2025-03-02 00:00:00,Posted
DOC001684,INV-001684,Stock_Movement,2025-09-26 00:00:00,Posted
DOC001685,INV-001685,Sales_Invoice,2023-06-01 00:00:00,Approved
DOC001686,INV-001686,Sales_Invoice,2025-10-12 00:00:00,Posted
DOC001687,INV-001687,Budget_Entry,2023-08-12 00:00:00,Posted
DOC001688,INV-001688,Budget_Entry,2024-05-18 00:00:00,Posted
DOC001689,INV-001689,Payroll,2023-02-13 00:00:00,Posted
DOC001690,INV-001690,Payroll,2024-11-27 00:00:00,Cancelled
DOC001691,INV-001691,Purchase_Order,2024-05-18 00:00:00,Cancelled
DOC001692,INV-001692,Purchase_Order,2025-07-18 00:00:00,Draft
DOC001693,INV-001693,Sales_Invoice,2025-04-22 00:00:00,Draft
DOC001694,INV-001694,Budget_Entry,2023-12-17 00:00:00,Approved
DOC001695,INV-001695,Sales_Invoice,2023-01-23 00:00:00,Posted
DOC001696,INV-001696,Sales_Invoice,2024-08-20 00:00:00,Posted
DOC001697,INV-001697,Budget_Entry,2025-12-02 00:00:00,Posted
DOC001698,INV-001698,Purchase_Order,2024-04-10 00:00:00,Posted
DOC001699,INV-001699,Budget_Entry,2023-02-09 00:00:00,Posted
DOC001700,INV-001700,Stock_Movement,2023-10-30 00:00:00,Posted
DOC001701,INV-001701,Stock_Movement,2023-06-24 00:00:00,Posted
DOC001702,INV-001702,Stock_Movement,2025-09-25 00:00:00,Approved
DOC001703,INV-001703,Payroll,2024-09-12 00:00:00,Posted
DOC001704,INV-001704,Purchase_Order,2023-09-01 00:00:00,Posted
DOC001705,INV-001705,Purchase_Order,2025-04-15 00:00:00,Posted
DOC001706,INV-001706,Payroll,2023-10-07 00:00:00,Posted
DOC001707,INV-001707,Sales_Invoice,2025-11-25 00:00:00,Draft
DOC001708,INV-001708,Stock_Movement,2024-07-10 00:00:00,Cancelled
DOC001709,INV-001709,Stock_Movement,2025-06-16 00:00:00,Posted
DOC001710,INV-001710,Sales_Invoice,2025-11-12 00:00:00,Posted
DOC001711,INV-001711,Budget_Entry,2024-12-19 00:00:00,Cancelled
DOC001712,INV-001712,Budget_Entry,2025-07-20 00:00:00,Posted
DOC001713,INV-001713,Purchase_Order,2023-04-01 00:00:00,Posted
DOC001714,INV-001714,Payroll,2024-01-25 00:00:00,Posted
DOC001715,INV-001715,Purchase_Order,2024-07-03 00:00:00,Posted
DOC001716,INV-001716,Budget_Entry,2025-07-19 00:00:00,Posted
DOC001717,INV-001717,Sales_Invoice,2025-11-27 00:00:00,Posted
DOC001718,INV-001718,Purchase_Order,2025-01-02 00:00:00,Draft
DOC001719,INV-001719,Stock_Movement,2024-05-14 00:00:00,Posted
DOC001720,INV-001720,Stock_Movement,2025-12-02 00:00:00,Posted
DOC001721,INV-001721,Sales_Invoice,2025-05-20 00:00:00,Posted
DOC001722,INV-001722,Budget_Entry,2024-05-31 00:00:00,Posted
DOC001723,INV-001723,Stock_Movement,2023-03-09 00:00:00,Posted
DOC001724,INV-001724,Stock_Movement,2023-05-03 00:00:00,Posted
DOC001725,INV-001725,Payroll,2023-12-02 00:00:00,Posted
DOC001726,INV-001726,Purchase_Order,2025-08-31 00:00:00,Posted
DOC001727,INV-001727,Budget_Entry,2025-02-17 00:00:00,Posted
DOC001728,INV-001728,Purchase_Order,2024-02-27 00:00:00,Posted
DOC001729,INV-001729,Budget_Entry,2025-07-27 00:00:00,Posted
DOC001730,INV-001730,Stock_Movement,2025-03-14 00:00:00,Posted
DOC001731,INV-001731,Payroll,2024-09-25 00:00:00,Posted
DOC001732,INV-001732,Purchase_Order,2025-12-18 00:00:00,Posted
DOC001733,INV-001733,Stock_Movement,2023-04-06 00:00:00,Posted
DOC001734,INV-001734,Budget_Entry,2023-12-20 00:00:00,Posted
DOC001735,INV-001735,Purchase_Order,2025-08-24 00:00:00,Posted
DOC001736,INV-001736,Purchase_Order,2025-07-11 00:00:00,Posted
DOC001737,INV-001737,Stock_Movement,2024-04-17 00:00:00,Approved
DOC001738,INV-001738,Purchase_Order,2024-03-05 00:00:00,Draft
DOC001739,INV-001739,Payroll,2025-09-01 00:00:00,Posted
DOC001740,INV-001740,Payroll,2024-06-20 00:00:00,Posted
DOC001741,INV-001741,Stock_Movement,2023-03-28 00:00:00,Posted
DOC001742,INV-001742,Budget_Entry,2023-04-19 00:00:00,Posted
DOC001743,INV-001743,Stock_Movement,2025-09-20 00:00:00,Posted
DOC001744,INV-001744,Payroll,2025-04-01 00:00:00,Posted
DOC001745,INV-001745,Sales_Invoice,2025-07-25 00:00:00,Posted
DOC001746,INV-001746,Sales_Invoice,2025-10-01 00:00:00,Posted
DOC001747,INV-001747,Purchase_Order,2024-10-10 00:00:00,Cancelled
DOC001748,INV-001748,Purchase_Order,2023-07-10 00:00:00,Posted
DOC001749,INV-001749,Sales_Invoice,2025-07-21 00:00:00,Posted
DOC001750,INV-001750,Payroll,2023-05-22 00:00:00,Posted
DOC001751,INV-001751,Purchase_Order,2025-04-19 00:00:00,Posted
DOC001752,INV-001752,Stock_Movement,2023-06-17 00:00:00,Posted
DOC001753,INV-001753,Stock_Movement,2024-07-19 00:00:00,Posted
DOC001754,INV-001754,Payroll,2025-01-13 00:00:00,Posted
DOC001755,INV-001755,Purchase_Order,2024-11-03 00:00:00,Posted
DOC001756,INV-001756,Stock_Movement,2025-05-13 00:00:00,Posted
DOC001757,INV-001757,Purchase_Order,2025-04-18 00:00:00,Cancelled
DOC001758,INV-001758,Purchase_Order,2024-06-14 00:00:00,Posted
DOC001759,INV-001759,Stock_Movement,2025-08-31 00:00:00,Posted
DOC001760,INV-001760,Sales_Invoice,2024-07-15 00:00:00,Posted
DOC001761,INV-001761,Stock_Movement,2023-06-24 00:00:00,Posted
DOC001762,INV-001762,Payroll,2023-10-29 00:00:00,Posted
DOC001763,INV-001763,Budget_Entry,2023-07-04 00:00:00,Posted
DOC001764,INV-001764,Stock_Movement,2024-05-24 00:00:00,Posted
DOC001765,INV-001765,Purchase_Order,2025-03-29 00:00:00,Posted
DOC001766,INV-001766,Purchase_Order,2023-06-05 00:00:00,Posted
DOC001767,INV-001767,Stock_Movement,2025-02-25 00:00:00,Posted
DOC001768,INV-001768,Budget_Entry,2025-03-05 00:00:00,Cancelled
DOC001769,INV-001769,Stock_Movement,2024-03-07 00:00:00,Posted
DOC001770,INV-001770,Budget_Entry,2025-01-30 00:00:00,Posted
DOC001771,INV-001771,Budget_Entry,2023-05-27 00:00:00,Posted
DOC001772,INV-001772,Payroll,2024-04-25 00:00:00,Posted
DOC001773,INV-001773,Purchase_Order,2024-03-10 00:00:00,Approved
DOC001774,INV-001774,Purchase_Order,2023-03-10 00:00:00,Posted
DOC001775,INV-001775,Budget_Entry,2025-05-24 00:00:00,Posted
DOC001776,INV-001776,Purchase_Order,2023-07-05 00:00:00,Posted
DOC001777,INV-001777,Sales_Invoice,2025-06-22 00:00:00,Approved
DOC001778,INV-001778,Budget_Entry,2024-11-12 00:00:00,Cancelled
DOC001779,INV-001779,Purchase_Order,2023-07-23 00:00:00,Posted
DOC001780,INV-001780,Sales_Invoice,2024-07-07 00:00:00,Posted
DOC001781,INV-001781,Payroll,2023-01-13 00:00:00,Draft
DOC001782,INV-001782,Purchase_Order,2024-10-27 00:00:00,Posted
DOC001783,INV-001783,Sales_Invoice,2023-02-20 00:00:00,Posted
DOC001784,INV-001784,Stock_Movement,2024-05-14 00:00:00,Draft
DOC001785,INV-001785,Stock_Movement,2024-01-04 00:00:00,Posted
DOC001786,INV-001786,Sales_Invoice,2024-12-24 00:00:00,Posted
DOC001787,INV-001787,Budget_Entry,2023-12-23 00:00:00,Posted
DOC001788,INV-001788,Budget_Entry,2025-10-23 00:00:00,Posted
DOC001789,INV-001789,Purchase_Order,2025-04-26 00:00:00,Posted
DOC001790,INV-001790,Stock_Movement,2023-09-13 00:00:00,Approved
DOC001791,INV-001791,Budget_Entry,2023-10-06 00:00:00,Posted
DOC001792,INV-001792,Budget_Entry,2025-12-18 00:00:00,Posted
DOC001793,INV-001793,Stock_Movement,2024-03-21 00:00:00,Posted
DOC001794,INV-001794,Payroll,2023-04-23 00:00:00,Posted
DOC001795,INV-001795,Budget_Entry,2025-04-15 00:00:00,Posted
DOC001796,INV-001796,Sales_Invoice,2025-01-24 00:00:00,Cancelled
DOC001797,INV-001797,Purchase_Order,2024-01-02 00:00:00,Posted
DOC001798,INV-001798,Budget_Entry,2025-12-19 00:00:00,Approved
DOC001799,INV-001799,Budget_Entry,2023-11-25 00:00:00,Posted
DOC001800,INV-001800,Payroll,2024-12-28 00:00:00,Posted
DOC001801,INV-001801,Sales_Invoice,2025-10-02 00:00:00,Posted
DOC001802,INV-001802,Purchase_Order,2024-12-20 00:00:00,Posted
DOC001803,INV-001803,Budget_Entry,2025-12-22 00:00:00,Posted
DOC001804,INV-001804,Purchase_Order,2023-07-03 00:00:00,Draft
DOC001805,INV-001805,Stock_Movement,2025-10-19 00:00:00,Posted
DOC001806,INV-001806,Budget_Entry,2023-11-07 00:00:00,Posted
DOC001807,INV-001807,Budget_Entry,2023-06-26 00:00:00,Approved
DOC001808,INV-001808,Stock_Movement,2025-04-26 00:00:00,Posted
DOC001809,INV-001809,Payroll,2023-01-09 00:00:00,Posted
DOC001810,INV-001810,Budget_Entry,2023-08-24 00:00:00,Posted
DOC001811,INV-001811,Purchase_Order,2024-12-10 00:00:00,Draft
DOC001812,INV-001812,Sales_Invoice,2025-07-12 00:00:00,Posted
DOC001813,INV-001813,Purchase_Order,2024-11-15 00:00:00,Posted
DOC001814,INV-001814,Payroll,2025-03-04 00:00:00,Posted
DOC001815,INV-001815,Sales_Invoice,2025-11-17 00:00:00,Posted
DOC001816,INV-001816,Purchase_Order,2025-03-18 00:00:00,Posted
DOC001817,INV-001817,Purchase_Order,2023-01-27 00:00:00,Posted
DOC001818,INV-001818,Stock_Movement,2024-07-03 00:00:00,Draft
DOC001819,INV-001819,Payroll,2023-03-26 00:00:00,Posted
DOC001820,INV-001820,Stock_Movement,2025-11-19 00:00:00,Posted
DOC001821,INV-001821,Sales_Invoice,2024-04-10 00:00:00,Posted
DOC001822,INV-001822,Stock_Movement,2023-01-12 00:00:00,Posted
DOC001823,INV-001823,Payroll,2025-10-09 00:00:00,Posted
DOC001824,INV-001824,Budget_Entry,2025-11-19 00:00:00,Posted
DOC001825,INV-001825,Budget_Entry,2025-11-27 00:00:00,Posted
DOC001826,INV-001826,Sales_Invoice,2024-07-25 00:00:00,Posted
DOC001827,INV-001827,Budget_Entry,2025-07-02 00:00:00,Posted
DOC001828,INV-001828,Stock_Movement,2023-06-29 00:00:00,Posted
DOC001829,INV-001829,Sales_Invoice,2025-03-07 00:00:00,Draft
DOC001830,INV-001830,Payroll,2025-11-10 00:00:00,Approved
DOC001831,INV-001831,Sales_Invoice,2024-03-16 00:00:00,Approved
DOC001832,INV-001832,Sales_Invoice,2025-06-05 00:00:00,Posted
DOC001833,INV-001833,Purchase_Order,2024-02-25 00:00:00,Draft
DOC001834,INV-001834,Purchase_Order,2024-04-12 00:00:00,Posted
DOC001835,INV-001835,Sales_Invoice,2024-12-13 00:00:00,Posted
DOC001836,INV-001836,Budget_Entry,2024-01-20 00:00:00,Draft
DOC001837,INV-001837,Purchase_Order,2023-11-10 00:00:00,Posted
DOC001838,INV-001838,Payroll,2025-02-09 00:00:00,Posted
DOC001839,INV-001839,Stock_Movement,2025-08-16 00:00:00,Posted
DOC001840,INV-001840,Purchase_Order,2025-07-05 00:00:00,Posted
DOC001841,INV-001841,Sales_Invoice,2023-01-23 00:00:00,Posted
DOC001842,INV-001842,Budget_Entry,2023-12-05 00:00:00,Draft
DOC001843,INV-001843,Stock_Movement,2025-04-02 00:00:00,Posted
DOC001844,INV-001844,Purchase_Order,2024-01-01 00:00:00,Posted
DOC001845,INV-001845,Budget_Entry,2025-07-03 00:00:00,Posted
DOC001846,INV-001846,Budget_Entry,2024-04-19 00:00:00,Posted
DOC001847,INV-001847,Budget_Entry,2023-01-27 00:00:00,Posted
DOC001848,INV-001848,Sales_Invoice,2025-07-30 00:00:00,Posted
DOC001849,INV-001849,Payroll,2025-03-12 00:00:00,Posted
DOC001850,INV-001850,Budget_Entry,2025-03-11 00:00:00,Draft
DOC001851,INV-001851,Stock_Movement,2025-05-09 00:00:00,Posted
DOC001852,INV-001852,Purchase_Order,2025-05-13 00:00:00,Posted
DOC001853,INV-001853,Stock_Movement,2024-11-20 00:00:00,Posted
DOC001854,INV-001854,Sales_Invoice,2025-01-08 00:00:00,Posted
DOC001855,INV-001855,Sales_Invoice,2024-02-19 00:00:00,Posted
DOC001856,INV-001856,Stock_Movement,2025-09-08 00:00:00,Posted
DOC001857,INV-001857,Payroll,2024-03-04 00:00:00,Posted
DOC001858,INV-001858,Sales_Invoice,2023-02-10 00:00:00,Approved
DOC001859,INV-001859,Sales_Invoice,2025-06-23 00:00:00,Posted
DOC001860,INV-001860,Stock_Movement,2025-10-08 00:00:00,Posted
DOC001861,INV-001861,Sales_Invoice,2024-12-03 00:00:00,Posted
DOC001862,INV-001862,Payroll,2023-03-20 00:00:00,Posted
DOC001863,INV-001863,Payroll,2024-12-17 00:00:00,Posted
DOC001864,INV-001864,Payroll,2024-06-27 00:00:00,Posted
DOC001865,INV-001865,Purchase_Order,2024-04-18 00:00:00,Posted
DOC001866,INV-001866,Payroll,2023-10-21 00:00:00,Posted
DOC001867,INV-001867,Payroll,2024-09-01 00:00:00,Posted
DOC001868,INV-001868,Purchase_Order,2023-05-16 00:00:00,Posted
DOC001869,INV-001869,Budget_Entry,2024-04-28 00:00:00,Posted
DOC001870,INV-001870,Sales_Invoice,2025-03-24 00:00:00,Posted
DOC001871,INV-001871,Payroll,2024-07-08 00:00:00,Posted
DOC001872,INV-001872,Sales_Invoice,2023-02-15 00:00:00,Posted
DOC001873,INV-001873,Stock_Movement,2025-12-07 00:00:00,Posted
DOC001874,INV-001874,Sales_Invoice,2023-07-17 00:00:00,Posted
DOC001875,INV-001875,Purchase_Order,2023-03-25 00:00:00,Posted
DOC001876,INV-001876,Sales_Invoice,2024-06-26 00:00:00,Posted
DOC001877,INV-001877,Sales_Invoice,2023-03-12 00:00:00,Posted
DOC001878,INV-001878,Sales_Invoice,2024-06-03 00:00:00,Posted
DOC001879,INV-001879,Budget_Entry,2025-06-16 00:00:00,Posted
DOC001880,INV-001880,Budget_Entry,2025-07-01 00:00:00,Posted
DOC001881,INV-001881,Stock_Movement,2025-12-11 00:00:00,Posted
DOC001882,INV-001882,Purchase_Order,2025-12-04 00:00:00,Posted
DOC001883,INV-001883,Sales_Invoice,2023-10-20 00:00:00,Posted
DOC001884,INV-001884,Sales_Invoice,2025-07-26 00:00:00,Posted
